CustomerID;Count;Country;State;City;Zip Code;Lat Long;Latitude;Longitude;Gender;Senior Citizen;Partner;Dependents;Tenure Months;Phone Service;Multiple Lines;Internet Service;Online Security;Online Backup;Device Protection;Tech Support;Streaming TV;Streaming Movies;Contract;Paperless Billing;Payment Method;Monthly Charges;Total Charges;Churn Label;Churn Value;Churn Score;CLTV;Churn Reason;Age;Under 30;Married;Number of Dependents;Quarter;Referred a Friend;Number of Referrals;Offer;Avg Monthly Long Distance Charges;Internet Type;Avg Monthly GB Download;Streaming Music;Unlimited Data;Total Refunds;Total Extra Data Charges;Total Long Distance Charges;Total Revenue;Satisfaction Score;Customer Status;Churn Category;Population
1704-NRWYE;1;United States;California;Point Reyes Station;94956;38.060264, -122.830646;38,060264;-122,830646;Female;Yes;No;No;9;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;80,85;751,65;Yes;1;71;5242;Competitor offered higher download speeds;79;No;No;0;Q3;No;0;None;43,34;Fiber Optic;2;No;Yes;0;0;390,06;1141,71;2;Churned;Attitude;1885
0786-VSSUD;1;United States;California;San Diego;92123;32.808814, -117.134694;32,808814;-117,134694;Male;Yes;No;No;16;No;No phone service;DSL;No;Yes;No;No;Yes;No;Month-to-month;Yes;Mailed check;39;679,85;Yes;1;92;5692;Attitude of service provider;68;No;No;0;Q3;No;0;None;0;DSL;24;No;Yes;0;0;0;679,85;1;Churned;Competitor;25232
0023-HGHWL;1;United States;California;Morgan Hill;95037;37.161544, -121.649371;37,161544;-121,649371;Male;Yes;No;No;1;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;25,1;25,1;Yes;1;85;5437;Competitor made better offer;67;No;No;0;Q3;No;0;None;0;Cable;9;No;Yes;0;0;0;25,1;3;Churned;Competitor;41707
6161-UUUTA;1;United States;California;Stockton;95206;37.902422, -121.440029;37,902422;-121,440029;Male;Yes;No;No;3;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;79,9;260,9;Yes;1;97;4367;Price too high;77;No;No;0;Q3;No;0;None;2,98;Fiber Optic;3;No;Yes;0;0;8,94;269,84;2;Churned;Price;49657
0841-NULXI;1;United States;California;Stockton;95209;38.044523, -121.348048;38,044523;-121,348048;Male;No;No;No;1;No;No phone service;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;35,55;35,55;Yes;1;71;3958;Don't know;38;No;No;0;Q3;No;0;None;0;DSL;26;Yes;Yes;0;0;0;35,55;1;Churned;Other;30814
9399-APLBT;1;United States;California;Rialto;92377;34.156758, -117.404686;34,156758;-117,404686;Female;No;Yes;No;1;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;74,7;74,7;Yes;1;80;5980;Competitor had better devices;52;No;Yes;0;Q3;No;0;None;21,91;Fiber Optic;8;No;Yes;0;0;21,91;96,61;1;Churned;Competitor;18518
9058-CBREO;1;United States;California;Winton;95388;37.421299, -120.599587;37,421299;-120,599587;Female;Yes;No;No;1;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;50,55;50,55;Yes;1;95;3357;Product dissatisfaction;69;No;No;0;Q3;No;0;None;22,56;Cable;2;No;Yes;0;0;22,56;73,11;1;Churned;Dissatisfaction;11463
8063-GBATB;1;United States;California;Cobb;95426;38.838088, -122.73203;38,838088;-122,73203;Female;Yes;No;No;27;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;85,25;2287,25;Yes;1;80;5172;Competitor had better devices;74;No;No;0;Q3;No;0;None;31,17;Fiber Optic;25;Yes;Yes;0;0;841,59;3128,84;1;Churned;Competitor;1591
6298-QDFNH;1;United States;California;Banning;92220;33.936298, -116.849577;33,936298;-116,849577;Male;No;No;No;22;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;79,35;1730,35;Yes;1;68;4718;Product dissatisfaction;48;No;No;0;Q3;No;0;None;19,19;Fiber Optic;17;No;Yes;0;0;422,18;2152,53;1;Churned;Dissatisfaction;25859
1069-XAIEM;1;United States;California;Mendocino;95460;39.305545, -123.743697;39,305545;-123,743697;Female;Yes;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;85,05;85,05;Yes;1;96;2975;Competitor had better devices;68;No;No;0;Q3;No;0;None;16,37;Fiber Optic;7;Yes;Yes;0;0;16,37;101,42;1;Churned;Competitor;2229
6987-XQSJT;1;United States;California;Blue Lake;95525;40.94338, -123.831799;40,94338;-123,831799;Female;Yes;No;No;54;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;79,5;4370,25;Yes;1;78;5684;Competitor offered higher download speeds;68;No;No;0;Q3;No;0;None;45,77;Fiber Optic;10;No;Yes;0;0;2471,58;6841,83;1;Churned;Attitude;1584
7831-QGOXH;1;United States;California;Blue Lake;95525;40.94338, -123.831799;40,94338;-123,831799;Female;No;No;No;18;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;85,2;1553,9;Yes;1;77;3326;Don't know;27;Yes;No;0;Q3;No;0;None;24,4;Fiber Optic;71;Yes;Yes;0;0;439,2;1993,1;3;Churned;Other;1584
0722-TROQR;1;United States;California;Davis;95616;38.508735, -121.678813;38,508735;-121,678813;Female;Yes;No;No;4;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;74,9;321,75;Yes;1;78;2122;Lack of affordable download/upload speed;68;No;No;0;Q3;No;0;None;26,23;Fiber Optic;29;No;Yes;0;0;104,92;426,67;1;Churned;Price;67411
9965-YOKZB;1;United States;California;Grizzly Flats;95636;38.636102, -120.522149;38,636102;-120,522149;Male;Yes;No;No;9;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;83,85;790,15;Yes;1;71;3723;Network reliability;73;No;No;0;Q3;No;0;None;10,04;Fiber Optic;13;No;Yes;0;0;90,36;880,51;1;Churned;Dissatisfaction;659
1980-KXVPM;1;United States;California;El Centro;92243;32.770393, -115.60915;32,770393;-115,60915;Female;Yes;No;No;3;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);75,05;256,25;Yes;1;83;3553;Competitor offered higher download speeds;68;No;No;0;Q3;No;0;None;23,82;Fiber Optic;30;No;Yes;0;0;71,46;327,71;1;Churned;Competitor;43712
9300-AGZNL;1;United States;California;Elk Creek;95939;39.53222, -122.594879;39,53222;-122,594879;Male;Yes;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;94;94;Yes;1;67;4176;Product dissatisfaction;76;No;No;0;Q3;No;0;None;21,85;Fiber Optic;29;No;Yes;0;0;21,85;115,85;1;Churned;Dissatisfaction;587
8372-JUXUI;1;United States;California;San Bernardino;92410;34.106922, -117.297553;34,106922;-117,297553;Male;No;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;74,35;74,35;Yes;1;93;2814;Service dissatisfaction;32;No;No;0;Q3;No;0;None;14,02;Fiber Optic;2;No;Yes;0;0;14,02;88,37;1;Churned;Competitor;44556
3070-DVEYC;1;United States;California;Williams;95987;39.117537, -122.284654;39,117537;-122,284654;Male;Yes;No;No;7;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Mailed check;73,75;545,15;Yes;1;84;5638;Lack of self-service on Website;78;No;No;0;Q3;No;0;None;32,4;Fiber Optic;7;No;Yes;0;0;226,8;771,95;2;Churned;Attitude;4579
6168-WFVVF;1;United States;California;Palm Springs;92262;33.839989, -116.659215;33,839989;-116,659215;Female;Yes;No;No;3;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;70,3;235,5;Yes;1;98;5165;Competitor offered higher download speeds;69;No;No;0;Q3;No;0;None;5,54;Fiber Optic;16;No;Yes;0;0;16,62;252,12;3;Churned;Competitor;24924
6894-LFHLY;1;United States;California;Vidal;92280;34.264124, -114.717964;34,264124;-114,717964;Male;Yes;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;75,75;75,75;Yes;1;97;5571;Competitor offered higher download speeds;79;No;No;0;Q3;No;0;None;8,35;Fiber Optic;23;No;Yes;0;0;8,35;84,1;1;Churned;Competitor;50
3177-LASXD;1;United States;California;Westmorland;92281;33.03679, -115.60503;33,03679;-115,60503;Female;No;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;71,35;71,35;Yes;1;77;2619;Poor expertise of phone support;43;No;No;0;Q3;No;0;None;40,4;Cable;13;No;No;0;0;40,4;111,75;3;Churned;Dissatisfaction;2388
4631-OACRM;1;United States;California;Lake Forest;92630;33.644849, -117.684254;33,644849;-117,684254;Male;Yes;No;No;15;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;79,4;1156,1;Yes;1;74;3621;Competitor offered higher download speeds;78;No;No;0;Q3;No;0;None;17,23;Fiber Optic;12;No;Yes;0;0;258,45;1414,55;1;Churned;Competitor;59176
9492-TOKRI;1;United States;California;Dinuba;93618;36.523619, -119.386868;36,523619;-119,386868;Female;No;No;No;18;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Credit card (automatic);90;1527,35;Yes;1;97;2708;Price too high;55;No;No;0;Q3;No;0;None;13,65;Fiber Optic;5;No;Yes;0;0;245,7;1773,05;1;Churned;Competitor;24206
5028-GZLDO;1;United States;California;Moraga;94556;37.827946, -122.107185;37,827946;-122,107185;Male;No;No;No;2;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Credit card (automatic);70,7;140,7;Yes;1;96;5317;Service dissatisfaction;21;Yes;No;0;Q3;No;0;None;36,06;Fiber Optic;85;No;Yes;0;0;72,12;212,82;1;Churned;Dissatisfaction;16510
9576-ANLXO;1;United States;California;Earlimart;93219;35.858054, -119.305858;35,858054;-119,305858;Female;No;No;No;3;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);69,55;222,3;Yes;1;87;2876;Competitor offered higher download speeds;30;No;No;0;Q3;No;0;None;26,26;Fiber Optic;30;No;Yes;0;0;78,78;301,08;1;Churned;Competitor;9318
6328-ZPBGN;1;United States;California;Riverbank;95367;37.734971, -120.954271;37,734971;-120,954271;Female;Yes;No;No;11;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);95,15;997,65;Yes;1;71;4074;Extra data charges;67;No;No;0;Q3;No;0;None;3,62;Fiber Optic;22;Yes;Yes;0;0;39,82;1037,47;2;Churned;Price;16525
1618-CFHME;1;United States;California;Riverbank;95367;37.734971, -120.954271;37,734971;-120,954271;Female;No;No;No;2;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;75,9;143,35;Yes;1;86;2101;Don't know;30;No;No;0;Q3;No;0;None;26,87;Fiber Optic;52;No;Yes;0;0;53,74;197,09;1;Churned;Other;16525
2856-NNASM;1;United States;California;Santa Rosa;95407;38.394091, -122.739814;38,394091;-122,739814;Male;Yes;No;No;43;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Mailed check;89,55;3856,75;Yes;1;73;3802;Network reliability;74;No;No;0;Q3;No;0;None;39,12;Fiber Optic;6;Yes;Yes;0;0;1682,16;5538,91;1;Churned;Dissatisfaction;30876
5552-ZNFSJ;1;United States;California;Santa Rosa;95407;38.394091, -122.739814;38,394091;-122,739814;Male;No;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;45,3;45,3;Yes;1;66;4568;Don't know;49;No;No;0;Q3;No;0;None;34,37;DSL;28;No;Yes;0;0;34,37;79,67;3;Churned;Other;30876
7595-EUIVN;1;United States;California;Clearlake;95422;38.965804, -122.631779;38,965804;-122,631779;Female;No;No;No;1;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;No;Electronic check;75,8;75,8;Yes;1;70;3940;Network reliability;53;No;No;0;Q3;No;0;None;14,48;Fiber Optic;26;No;Yes;0;0;14,48;90,28;1;Churned;Competitor;13485
3859-CVCET;1;United States;California;Lindsay;93247;36.205465, -119.085807;36,205465;-119,085807;Female;No;No;No;4;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;45,65;191,05;Yes;1;78;2864;Competitor had better devices;47;No;No;0;Q3;No;0;None;45,4;DSL;27;No;Yes;0;0;181,6;372,65;1;Churned;Competitor;15508
1977-STDKI;1;United States;California;The Sea Ranch;95497;38.696659, -123.436861;38,696659;-123,436861;Female;Yes;No;No;1;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;73;73;Yes;1;76;4116;Competitor offered more data;72;No;No;0;Q3;No;0;None;20,55;Fiber Optic;5;No;Yes;0;0;20,55;93,55;1;Churned;Competitor;752
4342-HENTK;1;United States;California;Garberville;95542;40.057784, -123.679461;40,057784;-123,679461;Female;Yes;No;No;2;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;70,65;142,35;Yes;1;74;2189;Competitor had better devices;67;No;No;0;Q3;No;0;None;12,52;Fiber Optic;25;No;Yes;0;0;25,04;167,39;1;Churned;Competitor;2423
2482-CZGBB;1;United States;California;Anaheim;92804;33.818, -117.974404;33,818;-117,974404;Male;No;No;No;10;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;70;740;Yes;1;67;3156;Attitude of support person;41;No;No;0;Q3;No;0;None;27,28;Fiber Optic;27;No;Yes;0;0;272,8;1012,8;1;Churned;Competitor;81333
1589-AGTLK;1;United States;California;Lompoc;93437;34.757477, -120.550507;34,757477;-120,550507;Male;No;No;No;3;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;45,35;141,5;Yes;1;67;2450;Competitor offered more data;26;Yes;No;0;Q3;No;0;None;36,48;DSL;59;No;Yes;0;0;109,44;250,94;3;Churned;Other;6165
2189-WWOEW;1;United States;California;Keene;93531;35.214982, -118.59049;35,214982;-118,59049;Female;No;No;No;15;Yes;No;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);85,9;1269,55;Yes;1;96;3579;Don't know;37;No;No;0;Q3;No;0;None;24,63;Fiber Optic;13;Yes;Yes;0;0;369,45;1639;3;Churned;Other;1436
1894-IGFSG;1;United States;California;Lancaster;93535;34.712708, -117.889656;34,712708;-117,889656;Female;No;No;No;22;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;No;Electronic check;89,25;1907,85;Yes;1;82;3161;Competitor had better devices;38;No;No;0;Q3;No;0;None;18,01;Fiber Optic;2;Yes;Yes;0;0;396,22;2304,07;1;Churned;Competitor;57794
0236-HFWSV;1;United States;California;Palmdale;93552;34.557711, -118.029441;34,557711;-118,029441;Male;No;No;No;15;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;93,35;1444,65;Yes;1;77;5264;Competitor offered higher download speeds;49;No;No;0;Q3;No;0;None;48,93;Fiber Optic;15;Yes;Yes;0;0;733,95;2178,6;1;Churned;Competitor;25370
7314-OXENN;1;United States;California;Trona;93562;35.74837, -117.384948;35,74837;-117,384948;Male;No;No;No;2;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;82;184,65;Yes;1;97;3051;Competitor offered more data;42;No;No;0;Q3;No;0;None;41,18;Fiber Optic;14;No;Yes;0;0;82,36;267,01;3;Churned;Competitor;1991
7180-PISOG;1;United States;California;Piru;93040;34.432843, -118.730106;34,432843;-118,730106;Male;No;Yes;No;1;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;74,5;74,5;Yes;1;75;5554;Attitude of service provider;41;No;Yes;0;Q3;No;0;None;36,44;Fiber Optic;16;No;Yes;0;0;36,44;110,94;3;Churned;Attitude;1459
3138-BKYAV;1;United States;California;Kerman;93630;36.727418, -120.123526;36,727418;-120,123526;Male;No;No;No;6;Yes;No;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Electronic check;85,35;489,45;Yes;1;75;4694;Attitude of service provider;61;No;No;0;Q3;No;0;None;11,97;Fiber Optic;27;No;Yes;0;0;71,82;561,27;3;Churned;Attitude;14062
3722-WPXTK;1;United States;California;Benton;93512;37.653947, -118.231443;37,653947;-118,231443;Male;No;No;No;1;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;88,35;88,35;Yes;1;72;4254;Competitor offered higher download speeds;23;Yes;No;0;Q3;No;0;None;14,26;Fiber Optic;46;Yes;Yes;0;0;14,26;102,61;1;Churned;Competitor;340
9227-LUNBG;1;United States;California;Pescadero;94060;37.22565, -122.297533;37,22565;-122,297533;Female;No;No;No;1;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;24,6;24,6;Yes;1;76;5768;Price too high;39;No;No;0;Q3;No;0;None;0;DSL;12;No;Yes;0;0;0;24,6;2;Churned;Price;2055
6680-WKXRZ;1;United States;California;Antioch;94509;37.980057, -121.801599;37,980057;-121,801599;Female;No;No;No;3;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);74,4;215,8;Yes;1;97;2054;Don't know;32;No;No;0;Q3;No;0;None;23,82;Fiber Optic;24;No;Yes;0;0;71,46;287,26;3;Churned;Other;90891
9117-SHLZX;1;United States;California;Fremont;94538;37.505768, -121.962472;37,505768;-121,962472;Male;No;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;45,7;45,7;Yes;1;72;3571;Poor expertise of phone support;36;No;No;0;Q3;No;0;None;10,41;DSL;17;No;Yes;0;0;10,41;56,11;3;Churned;Dissatisfaction;56126
3158-MOERK;1;United States;California;Hayward;94545;37.62984, -122.120843;37,62984;-122,120843;Female;No;No;No;2;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;96;174,8;Yes;1;83;3391;Competitor offered more data;57;No;No;0;Q3;No;0;None;48,34;Fiber Optic;28;Yes;Yes;0;0;96,68;271,48;2;Churned;Competitor;27311
1740-CSDJP;1;United States;California;Oakhurst;93644;37.648647, -119.231447;37,648647;-119,231447;Male;No;No;No;1;No;No phone service;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);35,25;35,25;Yes;1;88;2548;Lack of affordable download/upload speed;53;No;No;0;Q3;No;0;None;0;DSL;9;Yes;Yes;0;0;0;35,25;2;Churned;Price;8521
6993-OHLXR;1;United States;California;Walnut Creek;94596;37.900662, -122.052782;37,900662;-122,052782;Female;No;No;No;2;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;68,95;119,75;Yes;1;84;5225;Competitor offered more data;26;Yes;No;0;Q3;No;0;None;30,73;Fiber Optic;39;Yes;Yes;0;0;61,46;181,21;1;Churned;Competitor;40917
3707-GNWHM;1;United States;California;Carmel Valley;93924;36.414611, -121.6386;36,414611;-121,6386;Male;No;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;74,25;74,25;Yes;1;93;4750;Don't know;28;Yes;No;0;Q3;No;0;None;21,8;Fiber Optic;42;No;Yes;0;0;21,8;96,05;1;Churned;Other;6691
8931-GJJIQ;1;United States;California;Burlingame;94010;37.57028, -122.365778;37,57028;-122,365778;Female;No;No;No;9;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;83,3;803,3;Yes;1;97;3520;Lack of self-service on Website;46;No;No;0;Q3;No;0;None;29,7;Fiber Optic;17;Yes;Yes;0;0;267,3;1070,6;2;Churned;Attitude;40346
6166-ILMNY;1;United States;California;Tomales;94971;38.240769, -122.901041;38,240769;-122,901041;Female;No;No;No;2;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);69,75;144,55;Yes;1;68;5667;Competitor offered more data;46;No;No;0;Q3;No;0;None;26,44;Fiber Optic;24;No;Yes;0;0;52,88;197,43;1;Churned;Competitor;384
4074-SJFFA;1;United States;California;San Francisco;94122;37.760412, -122.484966;37,760412;-122,484966;Female;No;No;No;1;Yes;No;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Mailed check;54,75;54,75;Yes;1;83;2614;Network reliability;44;No;No;0;Q3;No;0;None;13,01;DSL;12;Yes;Yes;0;0;13,01;67,76;3;Churned;Dissatisfaction;55504
4910-GMJOT;1;United States;California;San Francisco;94129;37.797526, -122.464531;37,797526;-122,464531;Female;No;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;94,6;94,6;Yes;1;96;4033;Don't know;56;No;No;0;Q3;No;0;None;1,17;Fiber Optic;27;Yes;Yes;0;0;1,17;95,77;1;Churned;Other;2240
2568-BRGYX;1;United States;California;Dixon;95620;38.392821, -121.799917;38,392821;-121,799917;Male;No;No;No;4;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;70,2;237,95;Yes;1;92;5094;Competitor had better devices;43;No;No;0;Q3;No;0;None;13,02;Fiber Optic;15;No;Yes;0;0;52,08;290,03;1;Churned;Competitor;18529
3334-CTHOL;1;United States;California;Jackson;95642;38.336216, -120.76901;38,336216;-120,76901;Female;No;No;No;1;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);49,95;49,95;Yes;1;71;2041;Competitor had better devices;51;No;No;0;Q3;No;0;None;43,49;Cable;4;No;Yes;0;0;43,49;93,44;2;Churned;Competitor;6202
4873-ILOLJ;1;United States;California;Sunol;94586;37.587494, -121.862856;37,587494;-121,862856;Male;No;No;No;24;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;90,35;2238,5;Yes;1;67;5546;Service dissatisfaction;64;No;No;0;Q3;No;0;None;32,49;Fiber Optic;23;Yes;Yes;0;0;779,76;3018,26;1;Churned;Competitor;790
6032-KRXXO;1;United States;California;Seiad Valley;96086;41.924174, -123.260788;41,924174;-123,260788;Male;No;No;No;30;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;90,25;2755,35;Yes;1;84;5654;Competitor made better offer;33;No;No;0;Q3;No;0;None;30,06;Fiber Optic;19;Yes;Yes;0;0;901,8;3657,15;2;Churned;Competitor;332
7979-CORPM;1;United States;California;Oakdale;95361;37.785033, -120.776141;37,785033;-120,776141;Male;No;No;No;24;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Credit card (automatic);90,55;2282,55;Yes;1;67;5927;Don't know;40;No;No;0;Q3;No;0;None;35,93;Fiber Optic;5;No;Yes;0;0;862,32;3144,87;2;Churned;Other;25384
2833-SLKDQ;1;United States;California;Caspar;95420;39.361283, -123.784599;39,361283;-123,784599;Male;No;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;45,05;45,05;Yes;1;98;4094;Network reliability;23;Yes;No;0;Q3;No;0;None;48,03;Cable;73;Yes;Yes;0;0;48,03;93,08;1;Churned;Competitor;333
6960-HVYXR;1;United States;California;Rio Linda;95673;38.688764, -121.457596;38,688764;-121,457596;Female;No;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;76;76;Yes;1;72;2567;Competitor made better offer;20;Yes;No;0;Q3;No;0;None;35,01;Fiber Optic;52;No;Yes;0;0;35,01;111,01;1;Churned;Competitor;14010
7767-UXAGJ;1;United States;California;Colfax;95713;39.084645, -120.894014;39,084645;-120,894014;Male;No;No;No;1;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;50,45;50,45;Yes;1;68;2928;Competitor made better offer;37;No;No;0;Q3;No;0;None;28,25;Cable;9;No;Yes;0;0;28,25;78,7;3;Churned;Competitor;8525
6352-TWCAU;1;United States;California;Fort Bidwell;96112;41.932207, -120.135941;41,932207;-120,135941;Female;No;No;No;35;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;86,45;3029,1;Yes;1;68;5874;Competitor made better offer;32;No;No;0;Q3;No;0;None;19,07;Fiber Optic;17;No;Yes;0;0;667,45;3696,55;1;Churned;Competitor;231
2608-BHKFN;1;United States;California;Berkeley;94703;37.863843, -122.275684;37,863843;-122,275684;Female;No;No;No;4;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);70,05;266,9;Yes;1;89;3600;Price too high;46;No;No;0;Q3;No;0;None;12,58;Fiber Optic;19;No;Yes;0;0;50,32;317,22;1;Churned;Competitor;19763
9462-MJUAW;1;United States;California;Berkeley;94708;37.897743, -122.263124;37,897743;-122,263124;Male;No;No;No;4;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;50,4;206,6;Yes;1;92;4399;Service dissatisfaction;60;No;No;0;Q3;No;0;None;30,44;Cable;10;No;Yes;0;0;121,76;328,36;1;Churned;Competitor;10737
4749-VFKVB;1;United States;California;Inverness;94937;38.099323, -122.945723;38,099323;-122,945723;Female;No;No;No;1;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;50,1;50,1;Yes;1;90;4778;Don't know;47;No;No;0;Q3;No;0;None;46,49;DSL;14;No;Yes;0;0;46,49;96,59;2;Churned;Other;1004
1143-NMNQJ;1;United States;California;Boulder Creek;95006;37.171727, -122.142961;37,171727;-122,142961;Female;No;No;No;2;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;85,7;169,8;Yes;1;95;2187;Attitude of service provider;39;No;No;0;Q3;No;0;None;14,07;Fiber Optic;6;Yes;Yes;0;0;28,14;197,94;2;Churned;Attitude;10520
2672-HUYVI;1;United States;California;Newman;95360;37.343846, -121.039391;37,343846;-121,039391;Female;No;No;No;6;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;91,1;455,3;Yes;1;68;2266;Long distance charges;53;No;No;0;Q3;No;0;None;11,81;Fiber Optic;24;Yes;Yes;0;0;70,86;526,16;2;Churned;Price;8504
0148-DCDOS;1;United States;California;Planada;95365;37.329725, -120.306399;37,329725;-120,306399;Male;No;No;No;25;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);94,7;2362,1;Yes;1;82;5641;Price too high;41;No;No;0;Q3;No;0;None;34,88;Fiber Optic;8;Yes;Yes;0;0;872;3234,1;1;Churned;Competitor;4150
0495-RVCBF;1;United States;California;Santa Rosa;95401;38.460517, -122.790335;38,460517;-122,790335;Female;No;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;79,7;79,7;Yes;1;75;2066;Don't know;39;No;No;0;Q3;No;0;None;33,88;Fiber Optic;26;Yes;Yes;0;0;33,88;113,58;3;Churned;Other;36125
0564-JJHGS;1;United States;California;Guerneville;95446;38.52576, -123.013347;38,52576;-123,013347;Male;No;No;No;9;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;95,5;829,1;Yes;1;90;5007;Limited range of services;45;No;No;0;Q3;No;0;None;19,22;Fiber Optic;10;Yes;Yes;0;0;172,98;1002,08;2;Churned;Dissatisfaction;4913
